file,paragraphIndex,ignored,ignoreReason,brokenPre,chars,words,sentences,avgSentence,inlineMath,blockMath,hasMath,commas,semicolons,lines,densityScore,recommendSplit,splitAfterSentence,snippet
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,85,false,,false,388,55,2,27.5,2,0,true,2,0,1,0,false,,"Therefore the correct action is to obtain the initial- and end-radius conform the formula $r=\sqrt[3]{\frac{V}{(\frac{4}{3}\pi)}}$, but omit reducing spatial a…"
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,86,false,,false,271,47,1,47,1,0,true,5,0,1,2,true,,"Simply put, if the question “who or what cubed that value?”, can not be answered, then assume it is not cubed at all, after all, the function $\zeta\left(2\rig…"
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,87,false,,false,296,34,2,17,2,0,true,2,0,1,0,false,,The cubed radius $r^{3}=\frac{V}{(\frac{4}{3}\pi)}$ can be approached alternatively and has a deep connection to $\frac{V_{sa}}{\zeta\left(2\right)}=2r_{sa}$. …
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,88,true,no-math,false,155,27,1,27,0,0,false,1,0,1,0,false,,"To confirm this conjecture of the illusory aspect of spatial properties, a model is needed to explain how it is that we experience a 3 dimensional reality."
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,89,false,,false,408,49,2,24.5,2,0,true,4,0,1,0,false,,"Assuming the zeta function encodes a scale-invariant proportion of surface area (SA), a rather naive approach provides more insight. Mapping any value for $\ze…"
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,90,false,,false,37,7,1,7,1,0,true,0,0,1,0,false,,A mapping of zeta for $\pi^{2}$ gives
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,91,true,no-math,false,182,1,1,1,0,0,false,2,0,1,0,false,,"\begin{equation}\zeta(2)=\frac{\pi^{2}}{6},\zeta\left(3\right)=\frac{\pi^{2}}{8.210596...},\zeta\left(4\right)=\frac{\pi^{2}}{9.118906528...}\label{eq:02.20}\t…"
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,92,false,,false,385,43,2,21.5,5,0,true,2,0,1,1,false,,Scaling to $\zeta\left(2\right)=\frac{2\pi}{x}$ a circumference over a radius. Calculate the (s-1) derivative of the numerator and preserve proportionality wit…
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,93,true,no-math,false,289,1,1,1,0,0,false,1,0,1,0,false,,"\begin{equation}\begin{split}\zeta^{\,\prime}\left(2\right)&=\frac{2\pi}{\left(2\pi\right)\left(\frac{\pi^{2}}{6}\right)^{-1}}=\frac{2\pi}{3.819718634}=\frac{2…"
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,94,false,,false,207,34,1,34,1,0,true,2,0,1,1,false,,"Obviously the function value for $\zeta\left(2\right)$ must be known in order to feed back in this formula, however, it is the mapping that will provide insigh…"
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,95,true,no-math,false,316,1,1,1,0,0,false,1,0,1,0,false,,"\begin{equation}\begin{split}\zeta^{\,\prime}\left(s\right)&=\frac{n\pi}{\left(n\pi\right)\left(\frac{\pi^{s}}{\pi^{s}-\varepsilon}\right)^{-1}}=\frac{n\pi}{\l…"
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,96,true,no-math,false,177,31,3,10.3,0,0,false,2,0,1,0,false,,"This pattern will hold for all ‘s’. Because 's' is the exponent of the numerator, the algorithm can be generalized for all ‘s’ by application of the factorial …"
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,97,true,no-math,false,341,2,1,2,0,0,false,2,0,1,0,false,,"\begin{equation}\begin{split}f^{\,\prime\prime\prime\prime\prime}\left(x^{5}\right)&=sx^{s-1}\rightarrow x^{5}\rightarrow5x^{4}\rightarrow20x^{3}\rightarrow60x…"
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,98,false,,false,110,18,1,18,2,0,true,0,0,1,0,false,,The (s-1) derivative of $\pi^{s}$ translates to $s!\pi$ and allows for the following closed formula for all s:
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,99,true,no-math,false,282,1,1,1,0,0,false,0,0,1,0,false,,\begin{equation}\frac{\pi^{s}}{\left(\pi^{s}\right)\left(\zeta\left(s\right)\right)^{-1}}\rightarrow\frac{1}{\left(1\right)\left(\zeta\left(s\right)\right)^{-1…
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,100,false,,false,210,32,1,32,3,0,true,2,0,1,1,false,,"And because this is a ratio, proceed by simplifying to the first derivative of $\zeta\left(s\right)$ by multiplying the ratio with 2 over ‘s’ factorial, and ma…"
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,101,true,no-math,false,122,1,1,1,0,0,false,0,0,1,0,false,,\begin{equation}\frac{2}{\left(s!\right)}\times\frac{s!\pi}{x}=\frac{2\pi}{(s!)x}\label{eq:02.25}\tag{02.25}\end{equation}
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,102,false,,false,165,27,1,27,1,0,true,2,0,1,0,false,,"The general pattern: the denominator for all 's' is smaller than the numerator, the quotient will approach 1 in the limit, i.e. the denominator will approach $…"
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,103,true,no-math,false,162,1,1,1,0,0,false,0,0,1,0,false,,\begin{equation}\frac{s!\pi}{\left(s!\pi\right)\left(\zeta\left(s\right)\right)^{-1}}\rightarrow\frac{x}{x-\varepsilon}>1\label{eq:02.26}\tag{02.26}\end{equati…
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,104,false,,false,1203,62,1,62,27,0,true,0,0,81,4,true,,Table 2.2 — Zeta as a scale invariant proportion s value preserving \(\propto\) ratio \(\propto 2\pi\) ratio \(\propto \pi^2\) \(\zeta(s)\) \(\tfrac{s!\pi}{(s!…
zeta-zero-cafe/notebook/Chapter 2 The spatial aspect of zet.html,105,false,,false,372,61,3,20.3,5,0,true,2,0,1,1,false,,Table 2.Zeta as a scale invariant proportion lists the first 6 values for s showing the mapping to $2\pi$. The last column in this table shows the shorthand ve…
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,1,true,no-math,false,125,20,1,20,0,0,false,0,0,1,0,false,,The primorial function is similar to the factorial function for the natural numbers but involves the product over the primes.
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,2,true,no-math,false,132,1,1,1,0,0,false,0,0,1,0,false,,\begin{equation}P_{n}\#=\prod_{k=1}^{n}P_{k}=2\times3\times5\times7\times\dots\in\mathbb{N}\label{eq:03.01}\tag{03.01}\end{equation}
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,3,true,followed-by-structural(pre),false,339,37,1,37,9,0,true,6,0,2,3,true,,"Table 3.1 lists: $P_{n}$ , the consecutive primes$P_{n}\#$ , the primorials$\left(P_{n}\#\right)^{-1}$ , the inverse primorials$P_{s}$ , the partial sum of $\l…"
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,4,false,,false,975,98,1,98,22,0,true,0,0,118,4,true,,Table 3.1 — Primorial root 2 approach n \(P_n\) \(P_n\#\) \((P_n\#)^{-1}\) \(P_s = \sum_{n=1}^{\infty} \left(\prod_{k=1}^{n\to\infty} P_k\right)^{-1}\) \(\Delt…
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,5,false,,false,170,22,1,22,2,0,true,2,0,1,0,false,,"The partial sum of the inverse primorials $P_{s}$ approaches the inverse square root of 2, $\left(\sqrt{2}\right)^{-1}\simeq0.7071067812$, but falls short by s…"
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,6,false,,false,171,22,1,22,4,0,true,0,0,1,1,false,,The primorial delta $\Delta P_{s}$ is the discrepancy between $\left(\sqrt{2}\right)^{-1}$ and the limit of $P_{s}$ which has a closed form $\sqrt{\frac{2\pi}{…
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,7,true,no-math,false,234,2,1,2,0,0,false,1,0,1,0,false,,"\begin{equation}\begin{split}\underset{n\rightarrow\infty}{lim}&\\,\Delta P_{s}=\frac{\left(\sqrt{2}\right)^{-1}}{P_{s}}=\sqrt{\frac{2\pi}{2.5^{2}}}\simeq1.002…"
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,8,false,,false,198,32,1,32,1,0,true,2,0,1,1,false,,"The grouping of the primes in an upper and lower bound, column $\uparrow\downarrow$, becomes apparent by analyzing the partial sum increment for each step with…"
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,9,true,no-math,false,216,35,1,35,0,0,false,4,0,1,2,true,,"To apply the progressive sum, an additive function, over the primorial function, a multiplicative function, is inspired by the sum/product equality where a sum…"
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,10,true,no-math,false,125,1,1,1,0,0,false,0,0,1,0,false,,\begin{equation}\sum_{n}^{\infty}n^{-s}=\prod_{p}^{\infty}\left(1-p^{-s}\right)^{-1}\label{eq:03.03}\tag{03.03}\end{equation}
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,11,true,"followed-by-structural(pre), caption/table-like",false,102,17,1,17,1,0,true,0,0,1,0,false,,Table 3.2 lists the partial sum increment for each row in table 3.1 in the column $P_{s}\\:increment$.
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,12,true,followed-by-structural(pre),false,414,43,1,43,9,0,true,5,0,1,3,true,,"$P_{n}$, the consecutive primes$\uparrow\downarrow$, upper and lower bound alternating odd / even n$P_{s}\\:increment$, the step wise increment in $P_{s}$ from…"
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,13,false,,false,625,74,1,74,13,0,true,2,1,106,4,true,,Table 3.2 — Primorial lb–ub oscillation n \(P_n\) \(\uparrow\downarrow\) \(P_s \; increment\) \(\tfrac{lb}{ub}\) \(P_{\Delta}=\tfrac{lb_{\infty}}{lb_{n=1}}\) 1…
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,14,true,no-math,false,87,11,1,11,0,0,false,2,0,1,0,false,,"The partial sum increment, lb/ub oscillation, shows a peculiar alternating progression."
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,15,false,,false,212,25,1,25,2,0,true,8,0,1,1,false,,"The clear oscillation between a upper and lower bound follows from taking the current partial sum $\left(P_{s}\,\, for\,row\,n\right)$ minus the increment so f…"
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,16,false,,false,351,38,2,19,5,0,true,1,0,1,1,false,,The column $\frac{lb}{ub}$ contains the ratio between lower and upper bound for each group. Column $\Delta\frac{lb_{n\rightarrow\infty}}{lb_{n=1}}=3\frac{lb}{u…
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,17,false,,false,67,11,1,11,1,0,true,0,0,1,0,false,,The square of $\Delta P_{s}$ is defined as the quadrature constant.
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,18,true,no-math,false,158,2,1,2,0,0,false,0,0,1,0,false,,\begin{equation}\looparrowright=\left(\Delta P_{s}\right)^{2}=\frac{2\pi}{2.5^{2}}\simeq1.005309649\dots\in\mathbb{R}\label{eq:03.04}\tag{03.04}\end{equation}
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,19,false,,false,273,36,2,18,4,0,true,4,0,1,1,false,,"The partial sum increment, $P_{s}\:increment$, table 3.2, shows a peculiar alternating progression. The current partial sum $P_{s}\rightarrow n$ minus the incr…"
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,20,false,,false,200,27,1,27,4,0,true,8,0,2,2,true,,"The upper and lower bounds alternate row by row and group the primes like $\left\{ 2,3\right\} ,$$\left\{ 5,7\right\} ,$$\left\{ 11,13\right\} ,$$\left\{ 17,19…"
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,21,false,,false,286,35,2,17.5,4,0,true,6,0,1,2,true,1,"For the first two terms $\left\{ 2,3\right\}$ the ratio is exact, $\frac{lb}{ub}=\frac{1}{3}$, the last two terms in the table $\left\{ 23,29\right\}$ approach…"
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,22,false,,false,138,20,1,20,1,0,true,3,0,1,1,false,,"The ratio lb/ub will, by the topological property of the real numbers, approach $\sim\frac{1}{\pi}$, but must be a rational approximation."
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,23,false,,false,359,40,2,20,5,0,true,1,0,1,1,false,,By application of the derived quadrature constant $\looparrowright=\frac{2\pi}{2.5^2}$ the limit can be determined to be exactly $\frac{1}{\pi}\times\looparrow…
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,24,true,no-math,false,156,4,1,4,0,0,false,0,0,1,0,false,,\begin{equation}\mathbb{Q}\looparrowright=\mathbb{R}\leftrightarrow\frac{\mathbb{R}}{\looparrowright}=\mathbb{Q} \label{eq:03.05} \tag{03.05} \end{equation}
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,25,true,no-math,false,13,2,1,2,0,0,false,0,0,1,0,false,,which implies
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,26,true,no-math,false,179,5,1,5,0,0,false,0,0,1,0,false,,\begin{equation}\left(\forall x\in\mathbb{R}\right)\left(\exists!q\in\mathbb{Q}\right)\left(x\left(\looparrowright\right)^{-1}=q\right) \label{eq:03.06} \tag{0…
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,27,true,followed-by-structural(figure),false,227,34,1,34,3,0,true,2,0,1,1,false,,"The set of rational numbers $\mathbb{Q}$ is countable infinite and can be paired with the natural numbers $\mathbb{N}$, which implies that if the hypothesis is…"
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,28,true,no-math,false,179,31,2,15.5,0,0,false,2,0,1,0,false,,"Pairing, not by in the limit approaching arbitrarily close to a partner, but rather leap frogging over an infinity of real and rational numbers (see fig. 3.1) …"
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,29,true,no-math,false,120,19,1,19,0,0,false,1,0,1,0,false,,"Apparently the 'width of a coordinate', on a circumference encodes some property other than 'gradient in spread of arc'."
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,30,false,,false,278,38,2,19,5,0,true,3,0,1,1,false,,"Picture 3.2 shows, not to scale, the outer circle $\mathbb{R}$ at radius $x=1$, and the inner circle $\mathbb{Q}$ at radius $x=\left(\looparrowright\right)^{-1…"
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,31,false,,false,309,44,2,22,1,0,true,1,0,1,0,false,,For every arbitrary small change in angle the radius cuts each circle in exactly 1 distinct dimensionless coordinate $\frac{1}{\mathbb{R}}$. This is counter-in…
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,32,false,,false,202,17,1,17,4,0,true,0,0,1,1,false,,We see that at $\angle 180^{\circ}$ radius 1 gives $c=\frac{2\pi\times1}{2}=\pi$ and for radius $\left(\looparrowright\right)^{-1}$ it is $c=\frac{2\pi\times\l…
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,33,true,no-math,false,120,19,1,19,0,0,false,1,0,1,0,false,,"Apparently the 'width of a coordinate', on a circumference encodes some property other than 'gradient in spread of arc'."
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,34,false,,false,200,24,1,24,3,0,true,2,0,1,0,false,,"Because radii intersect concentric circles at $\frac{1}{\mathbb{R}}\in\mathbb{R}$, a dimensionless point, this leads to a intimate and unique connection betwee…"
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,35,false,,false,85,11,1,11,2,0,true,1,0,1,0,false,,"The circle is the continuum $\mathbb{R}$, and measures $\frac{2\pi}{\mathbb{R}} = 1$."
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,36,false,,false,257,30,1,30,7,0,true,1,0,1,2,true,,The quadrature constant $\looparrowright=\frac{2\pi}{2.5^2}$ provides a smooth mapping from $\mathbb{Q}$ to $\mathbb{R}$ if we define $\mathbb{Q}$ as a circle …
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,37,false,,false,152,16,1,16,4,0,true,0,0,1,1,false,,A rotation over $180^{\circ}$ results for radius 1 in $c=\pi\in\mathbb{R}$ and for radius $\left(\looparrowright\right)^{-1}$ to $c=3.125\in\mathbb{Q}$.
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,38,true,no-math,false,194,28,1,28,0,0,false,0,0,1,0,false,,Apparently the radius has a curvature distorting the observers view such that discrete rational number intervals seem to spread out and project as indeterminab…
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,39,false,,false,210,23,1,23,3,0,true,0,0,1,0,false,,As if a number-theoretical uncertainty principle exists with a horizon $\mathbb{R}$ projected at a factor $\Delta\frac{r}{rq}=\frac{2\pi}{2.5^2}=\looparrowrigh…
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,40,false,,false,138,23,1,23,1,0,true,0,0,1,0,false,,There exist a observational limit at radius $2\pi$ which transforms any discrete interval in what seems to be a continuum of real numbers.
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,41,false,,false,298,40,2,20,6,0,true,2,0,1,1,false,,"If we choose position at $r=\frac{2\pi}{\looparrowright}=2.5^2$, or $\frac{2\pi}{\looparrowright}$ from the horizon at $\mathbb{R}$, we snap back on the grid o…"
zeta-zero-cafe/notebook/Chapter 3 The primorial function.html,42,false,,false,247,32,2,16,1,0,true,1,0,1,0,false,,Apparently distinct rational inputs map to distinct irrational outputs because intrinsically $\mathbb{Q}\equiv\mathbb{R}$. This is a bold statement that brings…
